"","Assay","OlinkID","UniProt","Panel","estimate","Healthy Control","Sporadic","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Adjusted_pval","Threshold","Comparison","EVENT_ID","RBD +/- Hyposomia"
"2513","LTBR","OID20768","P36941","Inflammation",0.0140227272727273,0.444309090909091,0.430286363636364,0.166328499396889,0.86843141131411,62.9636198400246,-0.154454120643021,0.182499575188476,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2514","NT5C3A","OID20553","Q9H0P0","Inflammation",0.104460606060606,3.21118333333333,3.10672272727273,0.166187564034612,0.868845639024139,40.0432093133862,-1.16588513299509,1.3748063451163,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2515","TNFSF12","OID20624","O43508","Inflammation",-0.0163272727272727,0.9133,0.929627272727273,-0.165089192812228,0.869993733480428,29.6629026963889,-0.218403715935195,0.18574917048065,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2516","MYO9B","OID20451","Q13459","Inflammation",-0.0606731829573934,1.69283157894737,1.75350476190476,-0.155055948849692,0.87770448631786,33.61649695355,-0.856222000829864,0.734875634915077,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2517","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation",0.0196623678646934,0.564144186046512,0.544481818181818,0.152738684175099,0.879280258996025,45.4616101638164,-0.239544698077935,0.278869433807322,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2518","IL10","OID20431","P22301","Inflammation",0.105383333333333,-0.56995,-0.675333333333333,0.150238605457982,0.881249779010393,44.8652775142428,-1.30750599051272,1.51827265717938,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2519","PRKAB1","OID20444","Q9Y478","Inflammation",0.0385427318295739,1.14422368421053,1.10568095238095,0.146986867990825,0.883904451101147,38.7515587972494,-0.49195375573917,0.569039219398318,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2520","TNFSF13","OID20733","O75888","Inflammation",0.0121977272727274,0.801029545454546,0.788831818181818,0.146514735263118,0.884039338596759,56.2028118629881,-0.15456391791349,0.178959372458945,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2521","PREB","OID20439","Q9HCU5","Inflammation",0.0104406015037594,0.323726315789474,0.313285714285714,0.144600656977758,0.885759733822882,39.5939149008938,-0.135533744835341,0.156414947842859,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2522","MVK","OID20459","Q03426","Inflammation",0.0523957393483712,2.3443052631579,2.29190952380952,0.140529551148222,0.889049089713508,34.9208796728088,-0.704581143660027,0.80937262235677,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2523","BCR","OID20558","P11274","Inflammation",0.0634391774891778,2.8324119047619,2.76897272727273,0.139854401757626,0.88954089331091,36.6451053979302,-0.855959961735981,0.982838316714337,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2524","F2R","OID20691","P25116","Inflammation",-0.0312227272727272,1.70375909090909,1.73498181818182,-0.135909995470544,0.892551460359462,41.3805772501526,-0.495044167743515,0.43259871319806,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2525","TGFB1","OID20621","P01137","Inflammation",0.0161647991543339,1.1191511627907,1.10298636363636,0.135897360599269,0.89255443561164,41.8231583749347,-0.22391324415319,0.256242842461858,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2526","PROK1","OID20543","P58294","Inflammation",-0.0315054112554113,0.128030952380952,0.159536363636364,-0.13171577088193,0.895714577633641,52.2939701720892,-0.511415859412754,0.448405036901931,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2527","CD48","OID20692","P09326","Inflammation",-0.0112227272727273,0.373977272727273,0.3852,-0.13083767325934,0.896332253134003,61.286945822861,-0.182726123896851,0.160280669351396,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2528","CRKL","OID20742","P46109","Inflammation",0.0771795454545456,3.62297045454545,3.54579090909091,0.130513049457278,0.896823133521408,39.4894551854356,-1.11847502962772,1.27283412053681,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2529","IL4R","OID20576","P24394","Inflammation",-0.0176378787878788,1.46166666666667,1.47930454545455,-0.125982168159788,0.900491456812639,33.8453790541432,-0.30220604852,0.266930290944242,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2530","PGF","OID20673","P49763","Inflammation",0.0084646934460888,0.713146511627907,0.704681818181818,0.119291163723786,0.905484717480059,54.327045249115,-0.133778441776471,0.150707828668648,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2531","DNPH1","OID20744","O43598","Inflammation",0.0324500000000001,1.7638,1.73135,0.117080899624481,0.907431280321705,36.8775466099108,-0.529189993860287,0.594089993860287,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2532","IL32","OID20605","P24001","Inflammation",0.0162170995670996,1.05367619047619,1.03745909090909,0.116331608177639,0.907975561449536,39.7452912730481,-0.265585289382792,0.298019488516991,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2533","IFNG","OID20495","P01579","Inflammation",0.0366058897243108,-0.178613157894737,-0.215219047619048,0.116296212303754,0.908243622294892,28.1458656751956,-0.608008936284174,0.681220715732796,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2534","IL1B","OID20427","P01584","Inflammation",-0.0321588972431076,-1.00586842105263,-0.973709523809524,-0.114820352477712,0.909167741134584,39.6004625240103,-0.598399877596363,0.534082083110148,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2535","SKAP2","OID20761","O75563","Inflammation",0.0686318181818182,2.74492727272727,2.67629545454545,0.113997745928484,0.909761205790887,43.7435677943486,-1.14491188210984,1.28217551847348,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2536","FGF2","OID20503","P09038","Inflammation",0.0255292207792206,1.10034285714286,1.07481363636364,0.111513678057711,0.911746527750009,41.5078615986428,-0.436639703634789,0.487698145193231,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2537","MANF","OID20707","P55145","Inflammation",-0.0778477272727276,4.09475227272727,4.1726,-0.105967171038417,0.916141360625524,39.7508180946932,-1.56290062525296,1.4072051707075,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2538","PLA2G4A","OID20685","P47712","Inflammation",0.047811363636364,2.77497954545455,2.72716818181818,0.103676743037108,0.917981148358204,37.3124898609012,-0.886319505301927,0.981942232574655,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2539","TNF","OID20473","P01375","Inflammation",-0.0124444862155388,0.683707894736842,0.696152380952381,-0.101023238999206,0.91988853761846,56.678512444647,-0.259147301881724,0.234258329450646,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2540","PSMG3","OID20549","Q9BT73","Inflammation",0.022272077922078,1.96123571428571,1.93896363636364,0.100115443108005,0.92076901495664,38.7384637936116,-0.427800905012978,0.472345060857134,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2541","RGS8","OID20454","P57771","Inflammation",-0.0232002506265664,-0.271752631578947,-0.248552380952381,-0.08998110926359,0.92868241526954,47.2704591933423,-0.541818396033353,0.495417894780221,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2542","CKMT1A_CKMT1B","OID20721","P12532","Inflammation",0.0253840909090908,0.306584090909091,0.2812,0.0890718162010399,0.929473103654776,39.6616653918933,-0.550744249612029,0.60151243143021,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2543","EPO","OID20522","P01588","Inflammation",0.0207867965367965,0.279109523809524,0.258322727272727,0.0885893726484862,0.929797146381603,45.4872309151295,-0.451666976533175,0.493240569606768,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2544","FIS1","OID20722","Q9Y3D6","Inflammation",-0.0305318181818182,2.08652272727273,2.11705454545455,-0.0874941120812033,0.930750485998338,37.0081718624356,-0.737583725075268,0.676520088711632,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2545","FGF5","OID20490","P12034","Inflammation",-0.0119358395989975,0.250573684210526,0.262509523809524,-0.0781433043604904,0.938171413619666,34.0546651857373,-0.322328528503978,0.298456849305983,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2546","JCHAIN","OID20494","P01591","Inflammation",-0.0115179197994987,0.241186842105263,0.252704761904762,-0.0762528650214336,0.939537007268203,47.6776083345159,-0.315275372583633,0.292239532984635,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2547","CASP2","OID20555","P42575","Inflammation",-0.0208709956709956,1.3444380952381,1.36530909090909,-0.0746043557931095,0.940874206871885,43.1624733159216,-0.58499077603839,0.5432487846964,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2548","PDLIM7","OID20729","Q9NR12","Inflammation",0.0409318181818179,3.00196363636364,2.96103181818182,0.0717951127489107,0.943103610583475,42.267945222169,-1.10940055669441,1.19126419305805,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2549","PIK3AP1","OID20587","Q6ZUJ8","Inflammation",-0.019865800865801,1.57965238095238,1.59951818181818,-0.0649872608209165,0.94850261851841,40.6596837289072,-0.637371426803709,0.597639825072107,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2550","PTH1R","OID20571","Q03431","Inflammation",-0.0147757575757577,0.777733333333333,0.792509090909091,-0.064364884114883,0.949019176873632,37.7669139241933,-0.47959475691333,0.450043241761815,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2551","SULT2A1","OID20508","Q06520","Inflammation",-0.0138688311688311,-0.683014285714286,-0.669145454545455,-0.0568113535249354,0.955068118391567,30.3279810831592,-0.512203954027719,0.484466291690057,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2552","PTPN6","OID20717","P29350","Inflammation",0.0318318181818182,2.55636363636364,2.52453181818182,0.0560535443369637,0.955569718089406,41.2600505310066,-1.114810364182,1.17847400054564,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2553","PSPN","OID20511","O60542","Inflammation",-0.0197502164502164,0.213395238095238,0.233145454545455,-0.0538934649738223,0.957261572610158,44.4442406126283,-0.75810896978659,0.718608536886158,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2554","IL33","OID20428","O95760","Inflammation",-0.00612368421052634,0.179576315789474,0.1857,-0.0492871724417655,0.960904841033924,45.782115391163,-0.256247999261339,0.244000630840286,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2555","CHRDL1","OID20771","Q9BU40","Inflammation",0.00645454545454549,1.30333181818182,1.29687727272727,0.0485059446558259,0.961534705652776,43.5687708410114,-0.261799566463073,0.274708657372164,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2556","ATP5IF1","OID20760","Q9UII2","Inflammation",-0.0271545454545454,3.23133636363636,3.25849090909091,-0.0477002157405749,0.962205781017539,37.8786848627696,-1.17971297257639,1.1254038816673,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2557","GLOD4","OID20710","Q9HC38","Inflammation",0.0106363636363636,1.38359090909091,1.37295454545455,0.0475597509143191,0.962321450087807,37.2119445400388,-0.442418516980411,0.463691244253138,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2558","CXCL9","OID20675","Q07325","Inflammation",0.0106386363636364,0.835975,0.825336363636364,0.0456778483652756,0.963778005419472,43.1008233641875,-0.459028925565764,0.480306198293037,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2559","HPCAL1","OID20615","P37235","Inflammation",0.0177506342494715,2.34132790697674,2.32357727272727,0.0443784493227556,0.964834153662822,38.1606949953679,-0.791861065022478,0.827362333521421,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2560","EGF","OID20698","P01133","Inflammation",0.0246204545454547,1.47904772727273,1.45442727272727,0.04236805069875,0.966410533169449,41.0855893592044,-1.14887868853067,1.19811959762158,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2561","MLN","OID20541","P12872","Inflammation",0.0112818181818182,1.9599,1.94861818181818,0.0411391068725575,0.967363165408828,45.9682717146872,-0.540736611001595,0.563300247365231,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2562","OMD","OID20725","Q99983","Inflammation",0.00450454545454548,0.693331818181818,0.688827272727273,0.0351567663474698,0.972092609260549,50.766868809473,-0.252750649065848,0.261759739974939,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2563","NME3","OID20789","Q13232","Inflammation",-0.00305909090909096,0.339113636363636,0.342172727272727,-0.0296389876900375,0.976466181280736,53.0568155434081,-0.210070410898079,0.203952229079897,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2564","PDGFB","OID20741","P01127","Inflammation",0.0136636363636362,1.21573636363636,1.20207272727273,0.0294716986737274,0.976637479182717,39.3188785510797,-0.923850991794484,0.951178264521756,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
"2565","SCRN1","OID20542","Q12765","Inflammation",0.00600584415584415,0.257678571428571,0.251672727272727,0.0280269531147379,0.97774991036281,51.0609778041881,-0.424183110318802,0.43619479863049,"Welch Two Sample t-test","two.sided",0.998590240307225,"Non-significant","Healthy Control vs Sporadic","V04",NA
